route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,blockname
33,64,132717010,SHUTTLE PARK NORTH,0,6601,33:01,3354
33,64,132721010,SHUTTLE PARK NORTH,0,6601,33:01,3354
33,64,132725010,SHUTTLE PARK NORTH,0,6601,33:01,3354
33,64,132729010,SHUTTLE PARK NORTH,0,6601,33:01,3354
33,64,132764010,SHUTTLE PARK SOUTH,1,6601,33:51,3354
33,64,132768010,SHUTTLE PARK SOUTH,1,6601,33:51,3354
33,64,132772010,SHUTTLE PARK SOUTH,1,6601,33:51,3354
33,64,132776010,SHUTTLE PARK SOUTH,1,6601,33:51,3354
33,64,132780010,SHUTTLE PARK SOUTH,1,6601,33:51,3354
33,64,132784010,SHUTTLE PARK SOUTH,1,6601,33:51,3354
33,64,132788010,SHUTTLE PARK SOUTH,1,6601,33:51,3354
33,64,132792010,SHUTTLE PARK SOUTH,1,6601,33:51,3354
33,64,132796010,SHUTTLE PARK SOUTH,1,6601,33:51,3354
33,64,132800010,SHUTTLE PARK SOUTH,1,6601,33:51,3354
33,64,132804010,SHUTTLE PARK SOUTH,1,6601,33:51,3354
33,64,132808010,SHUTTLE PARK SOUTH,1,6601,33:51,3354
10A,305,130412020,DOWNTOWN,1,3002,10A:52,152
10G,305,130495020,GLENWOOD,0,3002,10G:03,152
4,305,131575020,EASTGATE HAMILTON PL,0,3002,4:13,152
4,305,131576020,EASTGATE HAMILTON PL,0,3002,4:13,152
4,305,131577020,EASTGATE HAMILTON PL,0,3002,4:13,152
4,305,131647020,DOWNTOWN,1,3002,4:64,152
4,305,131648020,DOWNTOWN,1,3002,4:64,152
4,305,131649020,DOWNTOWN,1,3002,4:65,152
4,58,131687070,EASTGATE HAMILTON PL,0,3007,4:13,152
4,58,131696070,EASTGATE HAMILTON PL,0,3007,4:13,152
4,58,131722070,DOWNTOWN,1,3007,4:64,152
4,58,131732070,DOWNTOWN,1,3007,4:65,152
1,58,132956070,ALTON PARK,0,3007,1:04,152
1,58,132976070,DOWNTOWN,1,3007,1:66,152
10A,305,130419020,DOWNTOWN,1,3102,10A:52,153
10A,305,130429020,DOWNTOWN,1,3102,10A:59,153
10C,305,130486020,CAMPBELL,0,3102,10C:07,153
10G,305,130496020,GLENWOOD,0,3102,10G:04,153
1,305,132908020,ALTON PARK,0,3102,1:04,153
1,305,132914020,ALTON PARK,0,3102,1:03,153
1,305,132932020,DOWNTOWN,1,3102,1:66,153
1,305,132938020,DOWNTOWN,1,3102,1:66,153
10A,58,130449070,AVONDALE,0,3107,10A:01,153
16,305,130985020,NORTHGATE,0,11002,16:11,902
16,305,131010020,DOWNTOWN,1,11002,16:20,902
16,305,131014020,DOWNTOWN,1,11002,16:20,902
9,305,131995020,EAST LAKE  ,0,11002,9:02,902
9,305,131999020,EAST LAKE  ,0,11002,9:02,902
9,305,132025020,DOWNTOWN,1,11002,9:51,902
9,305,132028020,DOWNTOWN,1,11002,9:52,902
16,58,131054070,NORTHGATE,0,11007,16:11,902
16,58,131057070,NORTHGATE,0,11007,16:13,902
16,58,131079070,DOWNTOWN,1,11007,16:20,902
16,58,131082070,DOWNTOWN,1,11007,16:22,902
9,58,132051070,EAST LAKE,0,11007,9:03,902
9,58,132054070,EAST LAKE  ,0,11007,9:02,902
9,58,132072070,DOWNTOWN,1,11007,9:51,902
9,58,132079070,DOWNTOWN,1,11007,9:51,902
16,64,131088010,NORTHGATE,0,11101,16:09,903
16,64,131090010,NORTHGATE,0,11101,16:13,903
16,64,131093010,NORTHGATE,0,11101,16:12,903
16,64,131098010,DOWNTOWN,1,11101,16:20,903
16,64,131100010,DOWNTOWN,1,11101,16:20,903
16,64,131103010,DOWNTOWN,1,11101,16:20,903
9,64,132095010,EAST LAKE  ,0,11101,9:02,903
9,64,132098010,EAST LAKE  ,0,11101,9:02,903
9,64,132099010,EAST LAKE  ,0,11101,9:02,903
1,305,132907020,ALTON PARK,0,3602,1:04,157
1,305,132913020,ALTON PARK,0,3602,1:03,157
1,305,132931020,DOWNTOWN,1,3602,1:66,157
1,305,132937020,DOWNTOWN,1,3602,1:66,157
10A,305,130414020,DOWNTOWN,1,3702,10A:51,158
10A,305,130415020,DOWNTOWN,1,3702,10A:59,158
10G,305,130498020,GLENWOOD,0,3702,10G:04,158
1,305,132920020,ALTON PARK,0,3702,1:03,158
1,305,132944020,DOWNTOWN,1,3702,1:66,158
10A,305,130430020,DOWNTOWN,1,3802,10A:52,159
10C,305,130487020,CAMPBELL,0,3802,10C:06,159
3,305,131338020,ENTERPRISE SOUTH,0,3802,3:02,159
3,305,131346020,3 DOWNTOWN ,1,3802,3:53,159
19,305,131108020,CROMWELL,0,3902,19:01,1901
19,305,131109020,CROMWELL,0,3902,19:01,1901
19,305,131116020,DOWNTOWN,1,3902,19:55,1901
19,305,131117020,DOWNTOWN,1,3902,19:54,1901
7,305,131898020,DOWNTOWN,1,3902,7:51,1901
19,305,131110020,CROMWELL,0,4002,19:01,1902
19,305,131113020,CROMWELL,0,4002,19:01,1902
33,305,132365020,SHUTTLE PARK SOUTH,1,6602,33:51,3354
33,305,132368020,SHUTTLE PARK SOUTH,1,6602,33:51,3354
33,305,132372020,SHUTTLE PARK SOUTH,1,6602,33:51,3354
33,305,132376020,SHUTTLE PARK SOUTH,1,6602,33:51,3354
33,305,132380020,SHUTTLE PARK SOUTH,1,6602,33:51,3354
33,305,132383020,SHUTTLE PARK SOUTH,1,6602,33:51,3354
33,305,132387020,SHUTTLE PARK SOUTH,1,6602,33:51,3354
33,305,132393020,SHUTTLE PARK SOUTH,1,6602,33:51,3354
33,58,132453070,SHUTTLE PARK NORTH,0,6607,33:03,3354
33,58,132459070,SHUTTLE PARK NORTH,0,6607,33:01,3354
33,58,132465070,SHUTTLE PARK NORTH,0,6607,33:01,3354
33,58,132470070,SHUTTLE PARK NORTH,0,6607,33:01,3354
33,58,132475070,SHUTTLE PARK NORTH,0,6607,33:01,3354
33,58,132480070,SHUTTLE PARK NORTH,0,6607,33:01,3354
33,58,132484070,SHUTTLE PARK NORTH,0,6607,33:01,3354
33,58,132488070,SHUTTLE PARK NORTH,0,6607,33:01,3354
33,58,132492070,SHUTTLE PARK NORTH,0,6607,33:01,3354
33,58,132496070,SHUTTLE PARK NORTH,0,6607,33:01,3354
33,58,132500070,SHUTTLE PARK NORTH,0,6607,33:01,3354
33,58,132504070,SHUTTLE PARK NORTH,0,6607,33:01,3354
33,58,132508070,SHUTTLE PARK NORTH,0,6607,33:01,3354
33,58,132512070,SHUTTLE PARK NORTH,0,6607,33:01,3354
33,58,132586070,SHUTTLE PARK SOUTH,1,6607,33:51,3354
33,58,132592070,SHUTTLE PARK SOUTH,1,6607,33:51,3354
33,58,132598070,SHUTTLE PARK SOUTH,1,6607,33:51,3354
33,58,132603070,SHUTTLE PARK SOUTH,1,6607,33:51,3354
2,305,131140020,NORTH CHATTANOOGA,0,4502,2:01,251
2,305,131141020,NORTH CHATTANOOGA,0,4502,2:01,251
2,305,131142020,NORTH CHATTANOOGA,0,4502,2:01,251
2,305,131143020,NORTH CHATTANOOGA,0,4502,2:01,251
2,305,131162020,DOWNTOWN,1,4502,2:51,251
2,305,131164020,DOWNTOWN,1,4502,2:51,251
2,305,131166020,DOWNTOWN,1,4502,2:51,251
2,305,131168020,DOWNTOWN,1,4502,2:51,251
2,305,131171020,DOWNTOWN,1,4502,2:53,251
21,305,131187020,GOLDEN GATEWAY,0,4502,21:01,251
21,305,131189020,GOLDEN GATEWAY,0,4502,21:01,251
21,305,131191020,GOLDEN GATEWAY,0,4502,21:01,251
21,305,131193020,GOLDEN GATEWAY,0,4502,21:01,251
21,305,131215020,DOWNTOWN,1,4502,21:51,251
21,305,131217020,DOWNTOWN,1,4502,21:51,251
21,305,131219020,DOWNTOWN,1,4502,21:51,251
21,305,131221020,DOWNTOWN,1,4502,21:51,251
2,305,131126020,NORTH CHATTANOOGA,0,4602,2:01,252
2,305,131145020,NORTH CHATTANOOGA,0,4602,2:01,252
2,305,131146020,NORTH CHATTANOOGA,0,4602,2:01,252
2,305,131147020,NORTH CHATTANOOGA,0,4602,2:01,252
2,305,131163020,DOWNTOWN,1,4602,2:51,252
2,305,131165020,DOWNTOWN,1,4602,2:51,252
2,305,131167020,DOWNTOWN,1,4602,2:51,252
2,305,131169020,DOWNTOWN,1,4602,2:51,252
21,305,131186020,GOLDEN GATEWAY,0,4602,21:02,252
28,305,131327020,DOWNTOWN,1,4702,28:51,2801
28,305,131328020,DOWNTOWN,1,4702,28:51,2801
28,305,132875020,CHATTANOOGA STATE,0,4702,28:01,2801
28,305,132876020,DOWNTOWN,1,4702,28:52,2801
28,305,131292020,CHATTANOOGA STATE,0,4802,28:02,2802
28,305,131293020,CHATTANOOGA STATE,0,4802,28:01,2802
28,305,131294020,CHATTANOOGA STATE,0,4802,28:01,2802
28,305,131295020,CHATTANOOGA STATE,0,4802,28:01,2802
28,305,131296020,CHATTANOOGA STATE,0,4802,28:01,2802
28,305,131316020,DOWNTOWN,1,4802,28:51,2802
28,305,131317020,DOWNTOWN,1,4802,28:51,2802
28,305,131318020,DOWNTOWN,1,4802,28:51,2802
28,305,131319020,DOWNTOWN,1,4802,28:51,2802
28,305,131320020,DOWNTOWN,1,4802,28:52,2802
28,305,131297020,CHATTANOOGA STATE,0,4902,28:02,2851
28,305,131298020,CHATTANOOGA STATE,0,4902,28:01,2851
28,305,131299020,CHATTANOOGA STATE,0,4902,28:01,2851
28,305,131300020,CHATTANOOGA STATE,0,4902,28:01,2851
28,305,131321020,DOWNTOWN,1,4902,28:51,2851
28,305,131322020,DOWNTOWN,1,4902,28:51,2851
28,305,131323020,DOWNTOWN,1,4902,28:51,2851
28,305,131324020,DOWNTOWN,1,4902,28:52,2851
3,58,131348070,ENTERPRISE SOUTH,0,5007,3:15,301
33,58,132608070,SHUTTLE PARK SOUTH,1,6607,33:51,3354
33,58,132613070,SHUTTLE PARK SOUTH,1,6607,33:51,3354
33,58,132617070,SHUTTLE PARK SOUTH,1,6607,33:51,3354
33,58,132621070,SHUTTLE PARK SOUTH,1,6607,33:51,3354
33,58,132625070,SHUTTLE PARK SOUTH,1,6607,33:51,3354
33,58,132629070,SHUTTLE PARK SOUTH,1,6607,33:51,3354
33,58,132633070,SHUTTLE PARK SOUTH,1,6607,33:51,3354
33,58,132637070,SHUTTLE PARK SOUTH,1,6607,33:51,3354
33,58,132641070,SHUTTLE PARK SOUTH,1,6607,33:51,3354
33,58,132645070,SHUTTLE PARK SOUTH,1,6607,33:51,3354
33,305,132212020,SHUTTLE PARK NORTH,0,6702,33:01,3355
33,305,132216020,SHUTTLE PARK NORTH,0,6702,33:01,3355
33,305,132220020,SHUTTLE PARK NORTH,0,6702,33:01,3355
33,305,132227020,SHUTTLE PARK NORTH,0,6702,33:01,3355
33,305,132231020,SHUTTLE PARK NORTH,0,6702,33:01,3355
33,305,132235020,SHUTTLE PARK NORTH,0,6702,33:01,3355
33,305,132242020,SHUTTLE PARK NORTH,0,6702,33:01,3355
33,305,132248020,SHUTTLE PARK NORTH,0,6702,33:03,3355
33,305,132249020,SHUTTLE PARK NORTH,0,6702,33:01,3355
33,305,132250020,SHUTTLE PARK NORTH,0,6702,33:01,3355
33,305,132251020,SHUTTLE PARK NORTH,0,6702,33:01,3355
33,305,132252020,SHUTTLE PARK NORTH,0,6702,33:01,3355
33,305,132253020,SHUTTLE PARK NORTH,0,6702,33:01,3355
33,305,132254020,SHUTTLE PARK NORTH,0,6702,33:01,3355
33,305,132255020,SHUTTLE PARK NORTH,0,6702,33:01,3355
33,305,132256020,SHUTTLE PARK NORTH,0,6702,33:01,3355
3,305,131343020,3 DOWNTOWN ,1,5302,3:53,304
3,305,131362020,3E ER EASTGATE/ EAST RIDGE,0,5402,3:04,305
3,305,131363020,3E ER EASTGATE/ EAST RIDGE,0,5402,3:13,305
3,305,131364020,3E ER EASTGATE/ EAST RIDGE,0,5402,3:14,305
3,305,131369020,3E ER EASTGATE/ EAST RIDGE,1,5402,3:12,305
3,305,131370020,3E ER EASTGATE/ EAST RIDGE,1,5402,3:12,305
16,305,131017020,DOWNTOWN,1,5502,16:22,306
3,305,131373020,ENTERPRISE SOUTH,0,5502,3:01,306
3,305,131377020,3N NORTHGATE,1,5502,3:10,306
3,305,131374020,3N INTERPRISE SOUTH,0,5602,3:08,308
3,305,131380020,3N NORTHGATE,1,5602,3:11,308
33,64,132670010,SHUTTLE PARK NORTH,0,5701,33:03,3301
33,64,132674010,SHUTTLE PARK NORTH,0,5701,33:01,3301
33,64,132678010,SHUTTLE PARK NORTH,0,5701,33:01,3301
33,64,132682010,SHUTTLE PARK NORTH,0,5701,33:01,3301
33,64,132686010,SHUTTLE PARK NORTH,0,5701,33:01,3301
33,64,132690010,SHUTTLE PARK NORTH,0,5701,33:01,3301
33,64,132694010,SHUTTLE PARK NORTH,0,5701,33:01,3301
33,64,132698010,SHUTTLE PARK NORTH,0,5701,33:01,3301
33,64,132702010,SHUTTLE PARK NORTH,0,5701,33:01,3301
33,64,132735010,SHUTTLE PARK NORTH,0,5701,33:01,3301
33,305,132138020,SHUTTLE PARK NORTH,0,5702,33:01,3301
33,305,132139020,SHUTTLE PARK NORTH,0,5702,33:01,3301
33,305,132140020,SHUTTLE PARK NORTH,0,5702,33:01,3301
33,305,132141020,SHUTTLE PARK NORTH,0,5702,33:01,3301
33,305,132142020,SHUTTLE PARK NORTH,0,5702,33:01,3301
33,305,132143020,SHUTTLE PARK NORTH,0,5702,33:01,3301
33,305,132144020,SHUTTLE PARK NORTH,0,5702,33:01,3301
33,305,132145020,SHUTTLE PARK NORTH,0,5702,33:01,3301
33,305,132146020,SHUTTLE PARK NORTH,0,5702,33:01,3301
33,305,132258020,SHUTTLE PARK SOUTH,1,5702,33:51,3301
33,305,132263020,SHUTTLE PARK SOUTH,1,5702,33:51,3301
33,305,132268020,SHUTTLE PARK SOUTH,1,5702,33:51,3301
33,305,132273020,SHUTTLE PARK SOUTH,1,5702,33:51,3301
33,305,132278020,SHUTTLE PARK SOUTH,1,5702,33:51,3301
33,305,132281020,SHUTTLE PARK SOUTH,1,5702,33:51,3301
33,305,132284020,SHUTTLE PARK SOUTH,1,5702,33:51,3301
33,305,132285020,SHUTTLE PARK SOUTH,1,5702,33:51,3301
33,305,132286020,SHUTTLE PARK SOUTH,1,5702,33:51,3301
33,305,132287020,SHUTTLE PARK SOUTH,1,5702,33:51,3301
33,305,132288020,SHUTTLE PARK SOUTH,1,5702,33:51,3301
33,305,132289020,SHUTTLE PARK SOUTH,1,5702,33:51,3301
33,305,132290020,SHUTTLE PARK SOUTH,1,5702,33:51,3301
33,305,132291020,SHUTTLE PARK SOUTH,1,5702,33:51,3301
33,305,132292020,SHUTTLE PARK SOUTH,1,5702,33:51,3301
33,58,132404070,SHUTTLE PARK NORTH,0,5707,33:03,3301
33,58,132408070,SHUTTLE PARK NORTH,0,5707,33:01,3301
10G,305,130511020,DOWNTOWN,1,9002,10G:54,409
4,305,131583020,EASTGATE HAMILTON PL,0,9002,4:11,409
4,305,131606020,DOWNTOWN EXPRESS,1,9002,4:66,409
7,305,132867020,CHATTANOOGA HOUSING AUTHORITY,0,9002,7:01,409
4,305,131555020,EASTGATE HAMILTON PL,0,9202,4:10,4502
4,305,131627020,DOWNTOWN,1,9202,4:65,4502
4,305,131553020,EASTGATE HAMILTON PL,0,9102,4:10,450
4,305,131554020,EASTGATE HAMILTON PL,0,9102,4:13,450
4,305,131625020,DOWNTOWN,1,9102,4:64,450
4,305,131626020,DOWNTOWN,1,9102,4:65,450
4,305,131559020,EASTGATE HAMILTON PL,0,9402,4:10,4511
4,305,131632020,DOWNTOWN,1,9402,4:65,4511
4,305,131571020,EASTGATE HAMILTON PL,0,9502,4:10,4512
4,305,131572020,EASTGATE HAMILTON PL,0,9502,4:13,4512
4,305,131643020,DOWNTOWN,1,9502,4:64,4512
4,305,131644020,DOWNTOWN,1,9502,4:65,4512
10A,58,130444070,AVONDALE,0,9307,10A:04,451
10G,58,130563070,DOWNTOWN,1,9307,10G:54,451
10A,305,130410020,DOWNTOWN VIA HWY58,1,302,10A:53,1011
10G,305,130490020,GLENWOOD,0,302,10G:04,1011
1,305,132906020,ALTON PARK,0,302,1:03,1011
1,305,132930020,DOWNTOWN,1,302,1:65,1011
16,305,130998020,NORTHGATE,0,402,16:13,1012
16,305,131001020,NORTHGATE,0,402,16:13,1012
16,305,131008020,NORTHGATE,0,402,16:13,1012
16,305,131029020,DOWNTOWN,1,402,16:22,1012
16,305,131032020,DOWNTOWN,1,402,16:20,1012
16,305,131038020,DOWNTOWN,1,402,16:20,1012
9,305,132011020,EAST LAKE  ,0,402,9:02,1012
9,305,132013020,EAST LAKE  ,0,402,9:02,1012
9,305,132014020,EAST LAKE  ,0,402,9:02,1012
9,305,132041020,DOWNTOWN,1,402,9:51,1012
9,305,132043020,DOWNTOWN,1,402,9:51,1012
9,305,132044020,DOWNTOWN,1,402,9:51,1012
1,305,132873020,ALTON PARK,0,402,1:04,1012
1,305,132874020,DOWNTOWN,1,402,1:66,1012
10A,305,130384020,AVONDALE,0,502,10A:04,1013
10A,305,130386020,AVONDALE,0,502,10A:01,1013
10A,305,130387020,AVONDALE,0,502,10A:01,1013
10A,305,130401020,AVONDALE,0,502,10A:01,1013
10G,305,130513020,DOWNTOWN,1,502,10G:54,1013
10G,305,130514020,DOWNTOWN,1,502,10G:54,1013
10G,305,130516020,DOWNTOWN,1,502,10G:54,1013
10G,58,130560070,DOWNTOWN,1,1307,10G:54,105
1,305,130208020,ALTON PARK,0,1402,1:03,106
1,305,130226020,DOWNTOWN,1,1402,1:66,106
10A,305,130395020,AVONDALE,0,1402,10A:01,106
10A,305,130405020,DOWNTOWN,1,1402,10A:51,106
10G,305,130525020,DOWNTOWN,1,1402,10G:55,106
1,58,130250070,ALTON PARK,0,1407,1:04,106
1,58,130255070,ALTON PARK,0,1407,1:03,106
1,58,130260070,DOWNTOWN,1,1407,1:66,106
1,58,130271070,DOWNTOWN,1,1407,1:66,106
10A,58,130443070,AVONDALE,0,1407,10A:01,106
10A,58,130462070,DOWNTOWN,1,1407,10A:52,106
10G,58,130540070,GLENWOOD,0,1407,10G:04,106
10G,58,130562070,DOWNTOWN,1,1407,10G:54,106
1,58,132954070,ALTON PARK,0,1407,1:03,106
1,58,132974070,DOWNTOWN,1,1407,1:65,106
1,305,130212020,ALTON PARK,0,1502,1:03,107
1,305,130239020,DOWNTOWN,1,1502,1:66,107
10A,305,130422020,DOWNTOWN VIA DODSON AVE HEALTH CTR,1,1502,10A:57,107
10A,305,130426020,DOWNTOWN,1,1502,10A:52,107
10C,305,130481020,CAMPBELL,0,1502,10C:06,107
10G,305,130505020,GLENWOOD,0,1502,10G:04,107
1,58,130243070,ALTON PARK,0,1507,1:03,107
10A,58,130446070,AVONDALE,0,2307,10A:04,151
10G,58,130547070,GLENWOOD,0,2307,10G:04,151
10G,58,130564070,DOWNTOWN,1,2307,10G:54,151
10A,58,132857070,DOWNTOWN,1,2307,10A:59,151
1,58,132957070,ALTON PARK,0,2307,1:03,151
1,58,132977070,DOWNTOWN,1,2307,1:66,151
10A,305,130388020,AVONDALE,0,2402,10A:01,1511
10A,305,130389020,AVONDALE,0,2402,10A:01,1511
10A,305,130390020,AVONDALE,0,2402,10A:01,1511
10A,305,130391020,AVONDALE,0,2402,10A:01,1511
10G,305,130518020,DOWNTOWN,1,2402,10G:54,1511
10G,305,130519020,DOWNTOWN,1,2402,10G:54,1511
10G,305,130520020,DOWNTOWN,1,2402,10G:54,1511
10G,305,130521020,DOWNTOWN,1,2402,10G:55,1511
1,305,132919020,ALTON PARK,0,2402,1:04,1511
1,305,132924020,ALTON PARK,0,2402,1:03,1511
1,305,132926020,ALTON PARK,0,2402,1:03,1511
1,305,132928020,ALTON PARK,0,2402,1:03,1511
1,305,132943020,DOWNTOWN,1,2402,1:66,1511
1,305,132948020,DOWNTOWN,1,2402,1:66,1511
1,305,132950020,DOWNTOWN,1,2402,1:53,1511
1,305,132952020,DOWNTOWN,1,2402,1:53,1511
10A,305,130400020,AVONDALE,0,2502,10A:01,1512
10G,305,130530020,DOWNTOWN,1,2502,10G:54,1512
10A,58,130467070,DOWNTOWN,1,3107,10A:52,153
10G,58,130545070,GLENWOOD,0,3107,10G:03,153
10G,58,130567070,DOWNTOWN,1,3107,10G:54,153
1,58,132958070,ALTON PARK,0,3107,1:03,153
1,58,132963070,ALTON PARK,0,3107,1:03,153
1,58,132978070,DOWNTOWN,1,3107,1:66,153
1,58,132983070,DOWNTOWN,1,3107,1:65,153
10A,305,130413020,DOWNTOWN,1,3202,10A:59,154
10G,305,130497020,GLENWOOD,0,3202,10G:04,154
1,305,132910020,ALTON PARK,0,3202,1:04,154
1,305,132934020,DOWNTOWN,1,3202,1:66,154
10A,58,130445070,AVONDALE,0,3207,10A:01,154
10A,58,130448070,AVONDALE,0,3207,10A:04,154
10G,58,130566070,DOWNTOWN,1,3207,10G:54,154
10G,58,130568070,DOWNTOWN,1,3207,10G:55,154
1,58,132960070,ALTON PARK,0,3207,1:03,154
1,58,132980070,DOWNTOWN,1,3207,1:66,154
10A,305,130428020,DOWNTOWN,1,3302,10A:52,155
10C,305,130483020,CAMPBELL,0,3302,10C:06,155
7,305,131892020,CHATTANOOGA HOUSING AUTHORITY,0,3302,7:01,155
10A,58,130454070,DOWNTOWN,1,3307,10A:52,155
1,58,132959070,ALTON PARK,0,1707,1:03,108
1,58,132964070,ALTON PARK,0,1707,1:03,108
1,58,132975070,DOWNTOWN,1,1707,1:66,108
1,58,132979070,DOWNTOWN,1,1707,1:66,108
1,58,132984070,DOWNTOWN,1,1707,1:66,108
10C,305,130484020,CAMPBELL,0,1802,10C:03,109
10G,305,130534020,DOWNTOWN,1,1802,10G:56,109
7,305,131894020,CHATTANOOGA HOUSING AUTHORITY,0,1802,7:01,109
13,305,130585020,ROSSVILLE,0,1902,13:02,1301
13,305,130586020,ROSSVILLE,0,1902,13:03,1301
13,305,130587020,ROSSVILLE,0,1902,13:03,1301
13,305,130588020,ROSSVILLE,0,1902,13:03,1301
13,305,130589020,ROSSVILLE,0,1902,13:03,1301
13,305,130590020,ROSSVILLE,0,1902,13:03,1301
13,305,130591020,ROSSVILLE,0,1902,13:03,1301
13,305,130592020,ROSSVILLE,0,1902,13:03,1301
13,305,130598020,DOWNTOWN,1,1902,13:53,1301
13,305,130599020,DOWNTOWN,1,1902,13:53,1301
13,305,130600020,DOWNTOWN,1,1902,13:53,1301
13,305,130601020,DOWNTOWN,1,1902,13:53,1301
13,305,130602020,DOWNTOWN,1,1902,13:53,1301
13,305,130603020,DOWNTOWN,1,1902,13:53,1301
13,305,130604020,DOWNTOWN,1,1902,13:53,1301
13,305,130605020,DOWNTOWN,1,1902,13:52,1301
13,305,130593020,ROSSVILLE,0,2002,13:03,1351
19,305,131114020,CROMWELL,0,4002,19:01,1902
19,305,131118020,DOWNTOWN,1,4002,19:54,1902
19,305,131121020,DOWNTOWN,1,4002,19:55,1902
19,305,131122020,DOWNTOWN,1,4002,19:55,1902
7,305,131904020,DOWNTOWN,1,4002,7:51,1902
19,305,131115020,CROMWELL,0,4102,19:01,1951
19,305,131123020,DOWNTOWN,1,4102,19:54,1951
7,305,131903020,DOWNTOWN,1,4102,7:51,1951
19,305,131111020,CROMWELL,0,4202,19:01,1952
19,305,131112020,CROMWELL,0,4202,19:01,1952
19,305,131119020,DOWNTOWN,1,4202,19:55,1952
19,305,131120020,DOWNTOWN,1,4202,19:54,1952
7,305,131899020,DOWNTOWN,1,4202,7:51,1952
2,305,131125020,NORTH CHATTANOOGA,0,4302,2:01,201
2,305,131127020,NORTH CHATTANOOGA,0,4302,2:01,201
2,305,131134020,NORTH CHATTANOOGA,0,4302,2:01,201
2,305,131135020,NORTH CHATTANOOGA,0,4302,2:01,201
2,305,131136020,NORTH CHATTANOOGA,0,4302,2:01,201
2,305,131137020,NORTH CHATTANOOGA,0,4302,2:01,201
2,305,131138020,NORTH CHATTANOOGA,0,4302,2:01,201
21,305,131188020,GOLDEN GATEWAY,0,4602,21:01,252
21,305,131190020,GOLDEN GATEWAY,0,4602,21:01,252
21,305,131192020,GOLDEN GATEWAY,0,4602,21:01,252
21,305,131194020,GOLDEN GATEWAY,0,4602,21:01,252
21,305,131195020,GOLDEN GATEWAY,0,4602,21:01,252
21,305,131196020,GOLDEN GATEWAY,0,4602,21:01,252
21,305,131197020,GOLDEN GATEWAY,0,4602,21:01,252
21,305,131198020,GOLDEN GATEWAY,0,4602,21:01,252
21,305,131214020,DOWNTOWN,1,4602,21:51,252
21,305,131216020,DOWNTOWN,1,4602,21:51,252
21,305,131218020,DOWNTOWN,1,4602,21:51,252
21,305,131220020,DOWNTOWN,1,4602,21:51,252
21,305,131222020,DOWNTOWN,1,4602,21:52,252
21,305,131223020,DOWNTOWN,1,4602,21:52,252
21,305,131224020,DOWNTOWN,1,4602,21:55,252
21,305,131225020,DOWNTOWN,1,4602,21:52,252
21,305,131226020,DOWNTOWN,1,4602,21:52,252
28,305,131290020,CHATTANOOGA STATE,0,4702,28:02,2801
28,305,131301020,CHATTANOOGA STATE,0,4702,28:01,2801
28,305,131302020,CHATTANOOGA STATE,0,4702,28:01,2801
28,305,131303020,CHATTANOOGA STATE,0,4702,28:01,2801
28,305,131304020,CHATTANOOGA STATE,0,4702,28:01,2801
28,305,131305020,CHATTANOOGA STATE,0,4702,28:01,2801
28,305,131312020,DOWNTOWN,1,4702,28:51,2801
28,305,131314020,DOWNTOWN,1,4702,28:51,2801
28,305,131325020,DOWNTOWN,1,4702,28:51,2801
28,305,131326020,DOWNTOWN,1,4702,28:51,2801
33,64,132739010,SHUTTLE PARK NORTH,0,5701,33:01,3301
33,64,132743010,SHUTTLE PARK NORTH,0,5701,33:01,3301
33,64,132747010,SHUTTLE PARK NORTH,0,5701,33:01,3301
33,64,132751010,SHUTTLE PARK NORTH,0,5701,33:01,3301
33,64,132755010,SHUTTLE PARK NORTH,0,5701,33:01,3301
33,64,132757010,SHUTTLE PARK SOUTH,1,5701,33:51,3301
33,64,132761010,SHUTTLE PARK SOUTH,1,5701,33:51,3301
33,64,132765010,SHUTTLE PARK SOUTH,1,5701,33:51,3301
33,64,132769010,SHUTTLE PARK SOUTH,1,5701,33:51,3301
33,64,132773010,SHUTTLE PARK SOUTH,1,5701,33:51,3301
33,64,132777010,SHUTTLE PARK SOUTH,1,5701,33:51,3301
33,64,132781010,SHUTTLE PARK SOUTH,1,5701,33:51,3301
33,64,132785010,SHUTTLE PARK SOUTH,1,5701,33:51,3301
33,64,132789010,SHUTTLE PARK SOUTH,1,5701,33:51,3301
33,64,132822010,SHUTTLE PARK SOUTH,1,5701,33:51,3301
33,64,132826010,SHUTTLE PARK SOUTH,1,5701,33:51,3301
33,64,132830010,SHUTTLE PARK SOUTH,1,5701,33:51,3301
33,64,132834010,SHUTTLE PARK SOUTH,1,5701,33:51,3301
33,64,132838010,SHUTTLE PARK SOUTH,1,5701,33:51,3301
33,64,132842010,SHUTTLE PARK SOUTH,1,5701,33:51,3301
33,305,132112020,SHUTTLE PARK NORTH,0,5702,33:03,3301
33,305,132117020,SHUTTLE PARK NORTH,0,5702,33:01,3301
33,305,132122020,SHUTTLE PARK NORTH,0,5702,33:01,3301
33,305,132127020,SHUTTLE PARK NORTH,0,5702,33:01,3301
33,305,132132020,SHUTTLE PARK NORTH,0,5702,33:01,3301
33,305,132135020,SHUTTLE PARK NORTH,0,5702,33:01,3301
4,305,131562020,HAMILTON PL EXPRESS,0,2502,4:15,1512
4,305,131628020,DOWNTOWN EXPRESS,1,2502,4:67,1512
1,305,132917020,ALTON PARK,0,2502,1:04,1512
